TimeStamp,InUseCapacity_P50,InUseCapacity_Actual
2026-03-22 17:00:00,1.353084229474981,1.0
2026-03-22 18:00:00,1.3530766110979662,1.0
2026-03-22 19:00:00,1.2077767751850208,1.2333333333333334
2026-03-22 20:00:00,0.719140204082809,1.0
2026-03-22 21:00:00,0.5313082445063699,0.9333333333333332
2026-03-22 22:00:00,0.22869042270895348,0.0
2026-03-22 23:00:00,-0.09027543966075245,0.0
2026-03-23 00:00:00,-0.1600332315189673,0.0
2026-03-23 01:00:00,-0.19498129512190232,0.0
2026-03-23 02:00:00,-0.09088265351978811,0.0
2026-03-23 03:00:00,-0.10785179674188908,0.0
2026-03-23 04:00:00,-0.04410664625597266,0.0
2026-03-23 05:00:00,0.41882123388738374,0.0
2026-03-23 06:00:00,2.1182572663436985,1.8666666666666667
2026-03-23 07:00:00,16.44377370512938,16.4
2026-03-23 08:00:00,37.493733536675805,42.38333333333333
2026-03-23 09:00:00,47.32471962975262,53.28333333333333
2026-03-23 10:00:00,54.474501171598874,56.88333333333333
2026-03-23 11:00:00,52.675804624745766,53.016666666666666
2026-03-23 12:00:00,49.422355525085706,48.85
2026-03-23 13:00:00,44.27350964544249,42.91666666666666
2026-03-23 14:00:00,42.889955875964546,41.63333333333333
2026-03-23 15:00:00,40.40540220743253,40.91666666666666
2026-03-23 16:00:00,38.39385770290025,36.49152542372882
2026-03-23 17:00:00,32.44791581824988,30.62295081967213
2026-03-23 18:00:00,21.34824816677488,18.4
2026-03-23 19:00:00,12.427010514491553,8.783333333333333
2026-03-23 20:00:00,4.684083484978993,4.65
2026-03-23 21:00:00,2.058474603260575,2.1333333333333333
2026-03-23 22:00:00,0.9919815064602465,0.2542372881355932
2026-03-23 23:00:00,0.31053830698014806,0.0
2026-03-24 00:00:00,-0.08176782220025242,0.0
2026-03-24 01:00:00,-0.1436018561761479,0.0
2026-03-24 02:00:00,-0.1124125705279363,0.0
2026-03-24 03:00:00,-0.3107392114150958,0.0
2026-03-24 04:00:00,-0.18538406769170998,0.0
2026-03-24 05:00:00,0.39383013067192024,0.0
2026-03-24 06:00:00,2.0505195487821335,1.55
2026-03-24 07:00:00,18.189390890643026,18.35593220338983
2026-03-24 08:00:00,40.089685637189476,47.11666666666667
2026-03-24 09:00:00,52.04436109318739,55.704918032786885
2026-03-24 10:00:00,55.91251188327705,54.833333333333336
2026-03-24 11:00:00,56.00987507185958,48.05
2026-03-24 12:00:00,49.11168575830138,43.32203389830509
2026-03-24 13:00:00,43.25022277351678,39.56666666666667
2026-03-24 14:00:00,41.56916472400046,37.09836065573771
2026-03-24 15:00:00,41.022151177843256,37.016666666666666
2026-03-24 16:00:00,36.62652579372987,37.8
2026-03-24 17:00:00,30.748663598475122,29.933333333333334
2026-03-24 18:00:00,22.890344305013887,20.1
2026-03-24 19:00:00,12.007910371726341,11.15
2026-03-24 20:00:00,4.697947249326884,3.1
2026-03-24 21:00:00,2.2275568630440596,1.7
2026-03-24 22:00:00,0.5701811940107534,0.0
2026-03-24 23:00:00,0.27930668153501426,0.0
2026-03-25 00:00:00,-0.0907632609093586,0.0
2026-03-25 01:00:00,0.025937036726483106,0.0
2026-03-25 02:00:00,-0.08487799464870685,0.0
2026-03-25 03:00:00,-0.13134538334860563,0.0
2026-03-25 04:00:00,-0.08189643744182255,0.0
2026-03-25 05:00:00,0.2331711060060942,0.0
2026-03-25 06:00:00,2.036814908830384,0.7833333333333333
2026-03-25 07:00:00,18.470376930980933,14.433333333333334
2026-03-25 08:00:00,42.068130499667866,37.23333333333333
2026-03-25 09:00:00,51.83070763237752,47.61666666666667
2026-03-25 10:00:00,53.42350003206846,51.38333333333333
2026-03-25 11:00:00,50.15313222013948,48.766666666666666
2026-03-25 12:00:00,46.30592649032246,44.66666666666666
2026-03-25 13:00:00,42.78080567688755,41.440677966101696
2026-03-25 14:00:00,42.12836844720696,42.8688524590164
