TimeStamp,InUseCapacity_P50,InUseCapacity_Actual
2026-03-22 17:00:00,2.533275078317992,1.0
2026-03-22 18:00:00,-0.9923668911918706,1.0
2026-03-22 19:00:00,-2.452590836842206,1.2333333333333334
2026-03-22 20:00:00,-2.3730477824429115,1.0
2026-03-22 21:00:00,-1.184496041971415,0.9333333333333332
2026-03-22 22:00:00,0.29307613595993565,0.0
2026-03-22 23:00:00,1.4774134107931536,0.0
2026-03-23 00:00:00,0.3823672357050104,0.0
2026-03-23 01:00:00,0.6252275035940522,0.0
2026-03-23 02:00:00,0.3482843392673308,0.0
2026-03-23 03:00:00,0.8585383366864585,0.0
2026-03-23 04:00:00,0.5262419673564641,0.0
2026-03-23 05:00:00,0.016033613840599092,0.0
2026-03-23 06:00:00,2.030640941959568,1.8666666666666667
2026-03-23 07:00:00,13.346260759847844,16.4
2026-03-23 08:00:00,34.31365475117959,42.38333333333333
2026-03-23 09:00:00,45.79458028114037,53.28333333333333
2026-03-23 10:00:00,57.20780495260455,56.88333333333333
2026-03-23 11:00:00,53.56072568547073,53.016666666666666
2026-03-23 12:00:00,52.89439932806213,48.85
2026-03-23 13:00:00,44.39819524581763,42.91666666666666
2026-03-23 14:00:00,43.93451017666497,41.63333333333333
2026-03-23 15:00:00,37.81525331526397,40.91666666666666
2026-03-23 16:00:00,36.05938679660163,36.49152542372882
2026-03-23 17:00:00,31.00040357432238,30.62295081967213
2026-03-23 18:00:00,20.273965149187365,18.4
2026-03-23 19:00:00,10.547528225967358,8.783333333333333
2026-03-23 20:00:00,2.6810967408483752,4.65
2026-03-23 21:00:00,0.5231091857636609,2.1333333333333333
2026-03-23 22:00:00,0.5918465788831272,0.2542372881355932
2026-03-23 23:00:00,0.8013206652772826,0.0
2026-03-24 00:00:00,-0.364235452421298,0.0
2026-03-24 01:00:00,1.0364805183334997,0.0
2026-03-24 02:00:00,0.9100761990515402,0.0
2026-03-24 03:00:00,0.3690604454005315,0.0
2026-03-24 04:00:00,0.3612604370097884,0.0
2026-03-24 05:00:00,0.2139064311061798,0.0
2026-03-24 06:00:00,1.5314430561251853,1.55
2026-03-24 07:00:00,17.966752513931958,18.35593220338983
2026-03-24 08:00:00,41.1488750477162,47.11666666666667
2026-03-24 09:00:00,56.905887544384655,55.704918032786885
2026-03-24 10:00:00,60.05934793472498,54.833333333333336
2026-03-24 11:00:00,55.580640066411874,48.05
2026-03-24 12:00:00,49.502077509040475,43.32203389830509
2026-03-24 13:00:00,42.756214948002466,39.56666666666667
2026-03-24 14:00:00,42.04559806338662,37.09836065573771
2026-03-24 15:00:00,38.43535743916513,37.016666666666666
2026-03-24 16:00:00,33.61441329391305,37.8
2026-03-24 17:00:00,30.17342388962205,29.933333333333334
2026-03-24 18:00:00,23.478635996034704,20.1
2026-03-24 19:00:00,9.962564992807952,11.15
2026-03-24 20:00:00,5.341668096953208,3.1
2026-03-24 21:00:00,2.6568014608301516,1.7
2026-03-24 22:00:00,0.08575654703571814,0.0
2026-03-24 23:00:00,1.3158995485082976,0.0
2026-03-25 00:00:00,-0.22315877653693839,0.0
2026-03-25 01:00:00,-0.2104260236624242,0.0
2026-03-25 02:00:00,-0.387508611509931,0.0
2026-03-25 03:00:00,-0.9786303742321047,0.0
2026-03-25 04:00:00,-0.7666479459893601,0.0
2026-03-25 05:00:00,-0.634020324339652,0.0
2026-03-25 06:00:00,1.35264067349073,0.7833333333333333
2026-03-25 07:00:00,17.189929466039697,14.433333333333334
2026-03-25 08:00:00,40.513368350325024,37.23333333333333
2026-03-25 09:00:00,49.78811398427649,47.61666666666667
2026-03-25 10:00:00,51.25995965824637,51.38333333333333
2026-03-25 11:00:00,43.71168797331249,48.766666666666666
2026-03-25 12:00:00,43.31971900662823,44.66666666666666
2026-03-25 13:00:00,40.98869685990146,41.440677966101696
2026-03-25 14:00:00,41.452780754967264,42.8688524590164
2026-03-25 15:00:00,40.14491210743817,40.95
