TimeStamp,InUseCapacity_P50,InUseCapacity_Actual
2026-03-22 19:00:00,0.904815649905804,1.2333333333333334
2026-03-22 20:00:00,0.4289745552178438,1.0
2026-03-22 21:00:00,0.25783399649712613,0.9333333333333332
2026-03-22 22:00:00,0.05917501111819711,0.0
2026-03-22 23:00:00,0.02926843450221976,0.0
2026-03-23 00:00:00,-0.09770336254732115,0.0
2026-03-23 01:00:00,-0.04198157952483673,0.0
2026-03-23 02:00:00,-0.04448738521640433,0.0
2026-03-23 03:00:00,-0.049482186113132376,0.0
2026-03-23 04:00:00,0.0647391317114852,0.0
2026-03-23 05:00:00,0.2515108782694135,0.0
2026-03-23 06:00:00,1.8532122066246657,1.8666666666666667
2026-03-23 07:00:00,17.43853762485928,16.4
2026-03-23 08:00:00,39.43103823316409,42.38333333333333
2026-03-23 09:00:00,49.5827879004962,53.28333333333333
2026-03-23 10:00:00,52.72314127830052,56.88333333333333
2026-03-23 11:00:00,48.619244834545064,53.016666666666666
2026-03-23 12:00:00,44.91352617636515,48.85
2026-03-23 13:00:00,43.08684368009021,42.91666666666666
2026-03-23 14:00:00,42.617513836107406,41.63333333333333
2026-03-23 15:00:00,40.17641675341136,40.91666666666666
2026-03-23 16:00:00,38.277305915071494,36.49152542372882
2026-03-23 17:00:00,30.71144865501831,30.62295081967213
2026-03-23 18:00:00,21.28060093744248,18.4
2026-03-23 19:00:00,11.81307593275204,8.783333333333333
2026-03-23 20:00:00,4.8001498455233556,4.65
2026-03-23 21:00:00,1.8031952347178817,2.1333333333333333
2026-03-23 22:00:00,0.6019741458505807,0.2542372881355932
2026-03-23 23:00:00,0.18598409514842135,0.0
2026-03-24 00:00:00,-0.05325357097796449,0.0
2026-03-24 01:00:00,-0.07669824687702559,0.0
2026-03-24 02:00:00,-0.04254661823333748,0.0
2026-03-24 03:00:00,-0.1137388991740576,0.0
2026-03-24 04:00:00,-0.016340474219430544,0.0
2026-03-24 05:00:00,0.24950053220097132,0.0
2026-03-24 06:00:00,2.650290580504605,1.55
2026-03-24 07:00:00,18.678650631399037,18.35593220338983
2026-03-24 08:00:00,41.76326005753613,47.11666666666667
2026-03-24 09:00:00,53.0797367792736,55.704918032786885
2026-03-24 10:00:00,54.403645055265144,54.833333333333336
2026-03-24 11:00:00,51.01924826484401,48.05
2026-03-24 12:00:00,46.7501872731605,43.32203389830509
2026-03-24 13:00:00,44.60358025819362,39.56666666666667
2026-03-24 14:00:00,43.499009267714165,37.09836065573771
2026-03-24 15:00:00,42.22977103391177,37.016666666666666
2026-03-24 16:00:00,38.64370523444092,37.8
2026-03-24 17:00:00,30.481984707010803,29.933333333333334
2026-03-24 18:00:00,20.094494480205185,20.1
2026-03-24 19:00:00,9.861183535384736,11.15
2026-03-24 20:00:00,4.1409578559827445,3.1
2026-03-24 21:00:00,1.563028876944799,1.7
2026-03-24 22:00:00,0.6189444650676632,0.0
2026-03-24 23:00:00,0.2263057997680137,0.0
2026-03-25 00:00:00,-0.06438878604589825,0.0
2026-03-25 01:00:00,-0.0556489192145302,0.0
2026-03-25 02:00:00,-0.06586422521388433,0.0
2026-03-25 03:00:00,-0.06694220541999434,0.0
2026-03-25 04:00:00,-0.09780018208969476,0.0
2026-03-25 05:00:00,0.20210328299166636,0.0
2026-03-25 06:00:00,2.5889513474157315,0.7833333333333333
2026-03-25 07:00:00,19.88472502822333,14.433333333333334
2026-03-25 08:00:00,44.7504091444614,37.23333333333333
2026-03-25 09:00:00,54.07993031096299,47.61666666666667
2026-03-25 10:00:00,54.69752452096596,51.38333333333333
2026-03-25 11:00:00,49.7637178617431,48.766666666666666
2026-03-25 12:00:00,44.500536858887045,44.66666666666666
2026-03-25 13:00:00,41.96728470936124,41.440677966101696
2026-03-25 14:00:00,42.28322240121868,42.8688524590164
2026-03-25 15:00:00,41.95427292703638,40.95
