TimeStamp,InUseCapacity_P50,InUseCapacity_Actual
2026-03-22 19:00:00,0.9282667121491122,1.2333333333333334
2026-03-22 20:00:00,0.5269821435717363,1.0
2026-03-22 21:00:00,0.3055356932518638,0.9333333333333332
2026-03-22 22:00:00,0.08618954642487547,0.0
2026-03-22 23:00:00,-0.03777258537315385,0.0
2026-03-23 00:00:00,-0.06010526720669023,0.0
2026-03-23 01:00:00,-0.04066862889200254,0.0
2026-03-23 02:00:00,-0.08889598871415488,0.0
2026-03-23 03:00:00,-0.24173830094110976,0.0
2026-03-23 04:00:00,-0.03652129678883784,0.0
2026-03-23 05:00:00,0.19191298746087604,0.0
2026-03-23 06:00:00,1.929669376685128,1.8666666666666667
2026-03-23 07:00:00,16.01623277150724,16.4
2026-03-23 08:00:00,36.69357423372778,42.38333333333333
2026-03-23 09:00:00,47.15001304832719,53.28333333333333
2026-03-23 10:00:00,51.06385073317011,56.88333333333333
2026-03-23 11:00:00,49.78833532308497,53.016666666666666
2026-03-23 12:00:00,46.07166146076786,48.85
2026-03-23 13:00:00,44.29236466287026,42.91666666666666
2026-03-23 14:00:00,43.748416138434095,41.63333333333333
2026-03-23 15:00:00,41.01540558026412,40.91666666666666
2026-03-23 16:00:00,39.99959379325614,36.49152542372882
2026-03-23 17:00:00,33.391461230549424,30.62295081967213
2026-03-23 18:00:00,23.837816859695664,18.4
2026-03-23 19:00:00,13.189962553611405,8.783333333333333
2026-03-23 20:00:00,6.104041247734612,4.65
2026-03-23 21:00:00,2.81117127505641,2.1333333333333333
2026-03-23 22:00:00,0.8506697082666561,0.2542372881355932
2026-03-23 23:00:00,0.2640896131113166,0.0
2026-03-24 00:00:00,0.08778704415571584,0.0
2026-03-24 01:00:00,0.008672903698290171,0.0
2026-03-24 02:00:00,-0.054015368080471325,0.0
2026-03-24 03:00:00,-0.20944494896584842,0.0
2026-03-24 04:00:00,-0.05329327735175428,0.0
2026-03-24 05:00:00,0.32031495169999064,0.0
2026-03-24 06:00:00,2.722514545575766,1.55
2026-03-24 07:00:00,18.16577239003149,18.35593220338983
2026-03-24 08:00:00,39.780657365627874,47.11666666666667
2026-03-24 09:00:00,51.10539024974074,55.704918032786885
2026-03-24 10:00:00,53.919824638722915,54.833333333333336
2026-03-24 11:00:00,52.853420009259764,48.05
2026-03-24 12:00:00,48.86776936241033,43.32203389830509
2026-03-24 13:00:00,44.96270114216563,39.56666666666667
2026-03-24 14:00:00,42.91084735474021,37.09836065573771
2026-03-24 15:00:00,41.56977896037564,37.016666666666666
2026-03-24 16:00:00,39.72925464198648,37.8
2026-03-24 17:00:00,33.71573024365977,29.933333333333334
2026-03-24 18:00:00,22.221246953449086,20.1
2026-03-24 19:00:00,11.975345429133325,11.15
2026-03-24 20:00:00,6.092777200672363,3.1
2026-03-24 21:00:00,2.701279210638913,1.7
2026-03-24 22:00:00,0.7211968248443998,0.0
2026-03-24 23:00:00,0.21448928659966326,0.0
2026-03-25 00:00:00,0.06971811258055015,0.0
2026-03-25 01:00:00,0.020267368791705667,0.0
2026-03-25 02:00:00,-0.04539097374755655,0.0
2026-03-25 03:00:00,-0.16481411652093936,0.0
2026-03-25 04:00:00,-0.1077071917803305,0.0
2026-03-25 05:00:00,0.19740795056252686,0.0
2026-03-25 06:00:00,2.3209112886276033,0.7833333333333333
2026-03-25 07:00:00,17.090351713487244,14.433333333333334
2026-03-25 08:00:00,40.86173192458454,37.23333333333333
2026-03-25 09:00:00,51.84894652555873,47.61666666666667
2026-03-25 10:00:00,53.60625816012482,51.38333333333333
2026-03-25 11:00:00,51.64529890479791,48.766666666666666
2026-03-25 12:00:00,45.65443603732702,44.66666666666666
2026-03-25 13:00:00,41.62359629824883,41.440677966101696
2026-03-25 14:00:00,41.95570870840232,42.8688524590164
2026-03-25 15:00:00,41.82300291241143,40.95
