TimeStamp,InUseCapacity_P50,InUseCapacity_Actual
2026-03-22 17:00:00,0.6581858740507158,1.0
2026-03-22 18:00:00,0.7024463037693041,1.0
2026-03-22 19:00:00,0.6955504173618791,1.2333333333333334
2026-03-22 20:00:00,0.5241105542684031,1.0
2026-03-22 21:00:00,0.5758488934035579,0.9333333333333332
2026-03-22 22:00:00,0.33735181843555306,0.0
2026-03-22 23:00:00,0.041668729080852854,0.0
2026-03-23 00:00:00,-0.044759411571523924,0.0
2026-03-23 01:00:00,-0.13177062823621938,0.0
2026-03-23 02:00:00,-0.13185954093241753,0.0
2026-03-23 03:00:00,-0.0337651043487352,0.0
2026-03-23 04:00:00,0.0325995943180662,0.0
2026-03-23 05:00:00,0.21779868846829734,0.0
2026-03-23 06:00:00,1.730205523355054,1.8666666666666667
2026-03-23 07:00:00,14.79567893475186,16.4
2026-03-23 08:00:00,36.54573798187693,42.38333333333333
2026-03-23 09:00:00,49.872474754096,53.28333333333333
2026-03-23 10:00:00,54.11383338656765,56.88333333333333
2026-03-23 11:00:00,52.358267925485634,53.016666666666666
2026-03-23 12:00:00,48.892636728888164,48.85
2026-03-23 13:00:00,43.50204387280682,42.91666666666666
2026-03-23 14:00:00,43.231233356352035,41.63333333333333
2026-03-23 15:00:00,40.62965147849653,40.91666666666666
2026-03-23 16:00:00,38.381407052119016,36.49152542372882
2026-03-23 17:00:00,32.455168249492694,30.62295081967213
2026-03-23 18:00:00,21.931016890495947,18.4
2026-03-23 19:00:00,12.026025737422696,8.783333333333333
2026-03-23 20:00:00,4.411000908015647,4.65
2026-03-23 21:00:00,1.3552645933744283,2.1333333333333333
2026-03-23 22:00:00,0.8298786617086504,0.2542372881355932
2026-03-23 23:00:00,0.3880151280748837,0.0
2026-03-24 00:00:00,0.07817399878820469,0.0
2026-03-24 01:00:00,-0.008550990075500923,0.0
2026-03-24 02:00:00,-0.119603526988426,0.0
2026-03-24 03:00:00,0.1431067968197265,0.0
2026-03-24 04:00:00,0.056857659508924616,0.0
2026-03-24 05:00:00,0.3671293265955479,0.0
2026-03-24 06:00:00,1.9753897015087807,1.55
2026-03-24 07:00:00,16.59914171623504,18.35593220338983
2026-03-24 08:00:00,40.66906148448576,47.11666666666667
2026-03-24 09:00:00,51.494566105915084,55.704918032786885
2026-03-24 10:00:00,55.69070179267969,54.833333333333336
2026-03-24 11:00:00,54.29293558601901,48.05
2026-03-24 12:00:00,47.06527153528906,43.32203389830509
2026-03-24 13:00:00,40.56896716044443,39.56666666666667
2026-03-24 14:00:00,40.699955302075864,37.09836065573771
2026-03-24 15:00:00,41.155910427180686,37.016666666666666
2026-03-24 16:00:00,36.78526004832705,37.8
2026-03-24 17:00:00,31.328752972861757,29.933333333333334
2026-03-24 18:00:00,23.351431188330814,20.1
2026-03-24 19:00:00,12.47275630375038,11.15
2026-03-24 20:00:00,4.478967388137837,3.1
2026-03-24 21:00:00,1.8685653131017403,1.7
2026-03-24 22:00:00,0.6118639882117899,0.0
2026-03-24 23:00:00,0.27087383565003775,0.0
2026-03-25 00:00:00,-0.054045010450049946,0.0
2026-03-25 01:00:00,-0.029716778525082872,0.0
2026-03-25 02:00:00,-0.17722624982243285,0.0
2026-03-25 03:00:00,0.020885404286800635,0.0
2026-03-25 04:00:00,0.07070900811283966,0.0
2026-03-25 05:00:00,0.1997645017619404,0.0
2026-03-25 06:00:00,1.7929676119743203,0.7833333333333333
2026-03-25 07:00:00,16.09811076922179,14.433333333333334
2026-03-25 08:00:00,39.98732000900087,37.23333333333333
2026-03-25 09:00:00,50.882675022880164,47.61666666666667
2026-03-25 10:00:00,52.355479923212414,51.38333333333333
2026-03-25 11:00:00,48.93552048373097,48.766666666666666
2026-03-25 12:00:00,44.83685494340848,44.66666666666666
2026-03-25 13:00:00,40.9013168805871,41.440677966101696
2026-03-25 14:00:00,41.83880125801916,42.8688524590164
2026-03-25 15:00:00,41.89614417308705,40.95
