TimeStamp,InUseCapacity_P50,InUseCapacity_Actual
2026-03-22 19:00:00,0.5060575212104514,1.2333333333333334
2026-03-22 20:00:00,0.5139568578394162,1.0
2026-03-22 21:00:00,0.5168537764125648,0.9333333333333332
2026-03-22 22:00:00,0.40351134673072175,0.0
2026-03-22 23:00:00,0.40308798611835883,0.0
2026-03-23 00:00:00,0.629794209219506,0.0
2026-03-23 01:00:00,0.7560421570972207,0.0
2026-03-23 02:00:00,0.8713186264407577,0.0
2026-03-23 03:00:00,0.9259849608804767,0.0
2026-03-23 04:00:00,0.7013344674272,0.0
2026-03-23 05:00:00,0.9603949050030185,0.0
2026-03-23 06:00:00,1.4553001130502412,1.8666666666666667
2026-03-23 07:00:00,3.3939530380736116,16.4
2026-03-23 08:00:00,31.25176179845437,42.38333333333333
2026-03-23 09:00:00,20.207700525413088,53.28333333333333
2026-03-23 10:00:00,42.89514023951341,56.88333333333333
2026-03-23 11:00:00,48.2828999647716,53.016666666666666
2026-03-23 12:00:00,45.24397097961504,48.85
2026-03-23 13:00:00,42.607175988420934,42.91666666666666
2026-03-23 14:00:00,42.13490742274706,41.63333333333333
2026-03-23 15:00:00,40.17929420038071,40.91666666666666
2026-03-23 16:00:00,37.23094314186599,36.49152542372882
2026-03-23 17:00:00,32.65753049211137,30.62295081967213
2026-03-23 18:00:00,23.153745278028207,18.4
2026-03-23 19:00:00,11.944613038282615,8.783333333333333
2026-03-23 20:00:00,5.040433543214522,4.65
2026-03-23 21:00:00,1.671535588859673,2.1333333333333333
2026-03-23 22:00:00,0.7596030937046205,0.2542372881355932
2026-03-23 23:00:00,0.49141183406769406,0.0
2026-03-24 00:00:00,0.4768844897859208,0.0
2026-03-24 01:00:00,0.5796458810784277,0.0
2026-03-24 02:00:00,0.6624262450254677,0.0
2026-03-24 03:00:00,0.6138975714115872,0.0
2026-03-24 04:00:00,0.4563730387136583,0.0
2026-03-24 05:00:00,0.6679394605745534,0.0
2026-03-24 06:00:00,1.7990053873173146,1.55
2026-03-24 07:00:00,17.4171989389762,18.35593220338983
2026-03-24 08:00:00,42.47778572216751,47.11666666666667
2026-03-24 09:00:00,53.20872270448798,55.704918032786885
2026-03-24 10:00:00,55.25749170160009,54.833333333333336
2026-03-24 11:00:00,53.73289683479331,48.05
2026-03-24 12:00:00,49.910381159602466,43.32203389830509
2026-03-24 13:00:00,46.16856841295723,39.56666666666667
2026-03-24 14:00:00,44.21753830663401,37.09836065573771
2026-03-24 15:00:00,41.40045490481576,37.016666666666666
2026-03-24 16:00:00,36.11511460233896,37.8
2026-03-24 17:00:00,31.29053022108254,29.933333333333334
2026-03-24 18:00:00,19.565190796089684,20.1
2026-03-24 19:00:00,9.299086767418999,11.15
2026-03-24 20:00:00,5.051939111481655,3.1
2026-03-24 21:00:00,1.8823813633798023,1.7
2026-03-24 22:00:00,0.7332661465890957,0.0
2026-03-24 23:00:00,0.5511940115744738,0.0
2026-03-25 00:00:00,0.3501097461069339,0.0
2026-03-25 01:00:00,0.5298719253830998,0.0
2026-03-25 02:00:00,0.6467311423859345,0.0
2026-03-25 03:00:00,0.5971897688682739,0.0
2026-03-25 04:00:00,0.2807943795920407,0.0
2026-03-25 05:00:00,0.35937674974609896,0.0
2026-03-25 06:00:00,1.77679531708396,0.7833333333333333
2026-03-25 07:00:00,17.419038807985956,14.433333333333334
2026-03-25 08:00:00,42.50521709876601,37.23333333333333
2026-03-25 09:00:00,51.77832039676849,47.61666666666667
2026-03-25 10:00:00,52.628305497696815,51.38333333333333
2026-03-25 11:00:00,50.094350680601664,48.766666666666666
2026-03-25 12:00:00,43.61958235035118,44.66666666666666
2026-03-25 13:00:00,39.30079722307268,41.440677966101696
2026-03-25 14:00:00,38.70089587566929,42.8688524590164
2026-03-25 15:00:00,37.71270538223934,40.95
