Id,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17
StatusCode,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Complete
Messages,,,,,,,,,,,,,,,,,
Full label,eu-central-1:AWS/AppStream Fleet:SAAS_FLEET_DEV AvailableCapacity Average 300,eu-central-1:AWS/AppStream Fleet:SAAS_FLEET_DEV ActualCapacity Average 300,eu-central-1:AWS/AppStream Fleet:SAAS_FLEET_DEV PendingCapacity Average 300,eu-central-1:AWS/AppStream Fleet:SAAS_FLEET_DEV CapacityUtilization Average 300,eu-central-1:AWS/AppStream Fleet:SAAS_FLEET_DEV InUseCapacity Average 300,eu-central-1:AWS/AppStream Fleet:SAAS_FLEET_DEV DesiredCapacity Average 300,eu-central-1:AWS/AppStream Fleet:SAAS_FLEET_PROD InUseCapacity Average 300,eu-central-1:AWS/AppStream Fleet:SAAS_FLEET_PROD FramesPerSecond Average 300,eu-central-1:AWS/AppStream Fleet:SAAS_FLEET_PROD AvailableCapacity Average 300,eu-central-1:AWS/AppStream Fleet:SAAS_FLEET_PROD InsufficientCapacityError Average 300,eu-central-1:AWS/AppStream Fleet:SAAS_FLEET_PROD ActualCapacity Average 300,eu-central-1:AWS/AppStream Fleet:SAAS_FLEET_PROD CapacityUtilization Average 300,eu-central-1:AWS/AppStream Fleet:SAAS_FLEET_PROD InSessionLatency Average 300,eu-central-1:AWS/AppStream Fleet:SAAS_FLEET_PROD InsufficientConcurrencyLimitError Average 300,eu-central-1:AWS/AppStream Fleet:SAAS_FLEET_PROD Bandwidth Average 300,eu-central-1:AWS/AppStream Fleet:SAAS_FLEET_PROD DesiredCapacity Average 300,eu-central-1:AWS/AppStream Fleet:SAAS_FLEET_PROD PendingCapacity Average 300
Label,SAAS_FLEET_DEV AvailableCapacity,SAAS_FLEET_DEV ActualCapacity,SAAS_FLEET_DEV PendingCapacity,SAAS_FLEET_DEV CapacityUtilization,SAAS_FLEET_DEV InUseCapacity,SAAS_FLEET_DEV DesiredCapacity,SAAS_FLEET_PROD InUseCapacity,SAAS_FLEET_PROD FramesPerSecond,SAAS_FLEET_PROD AvailableCapacity,SAAS_FLEET_PROD InsufficientCapacityError,SAAS_FLEET_PROD ActualCapacity,SAAS_FLEET_PROD CapacityUtilization,SAAS_FLEET_PROD InSessionLatency,SAAS_FLEET_PROD InsufficientConcurrencyLimitError,SAAS_FLEET_PROD Bandwidth,SAAS_FLEET_PROD DesiredCapacity,SAAS_FLEET_PROD PendingCapacity
2026/04/02 00:00:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 00:05:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 00:10:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 00:15:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 00:20:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 00:25:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 00:30:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 00:35:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 00:40:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 00:45:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 00:50:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 00:55:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 01:00:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 01:05:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 01:10:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 01:15:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 01:20:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 01:25:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 01:30:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 01:35:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 01:40:00,,,,,,,1,,3,,4,25,,,,4,0
2026/04/02 01:45:00,,,,,,,0.6,,3,,3.6,15,,,,4,0.4
2026/04/02 01:50:00,,,,,,,0,,3,,3,0,,,,4,1
2026/04/02 01:55:00,,,,,,,0,,3.6,,3.6,0,,,,4,0.4
2026/04/02 02:00:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 02:05:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 02:10:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 02:15:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 02:20:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 02:25:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 02:30:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 02:35:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 02:40:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 02:45:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 02:50:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 02:55:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 03:00:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 03:05:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 03:10:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 03:15:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 03:20:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 03:25:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 03:30:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 03:35:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 03:40:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 03:45:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 03:50:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 03:55:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 04:00:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 04:05:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 04:10:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 04:15:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 04:20:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 04:25:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 04:30:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 04:35:00,,,,,,,0,,4,,4,0,,,,4,0
2026/04/02 04:40:00,,,,,,,0.8,0.5571725,3.2,0,4,20,88.75743333333334,0,3.1698199999999996,4,0
2026/04/02 04:45:00,,,,,,,1,0,3,,4,25,69.38704,,0.077262,4,0
2026/04/02 04:50:00,,,,,,,1,0,3,0,4,25,72.67184,0,0.00034799999999999995,4,0
2026/04/02 04:55:00,,,,,,,2,0.6953788888888889,2,0,4,50,132.7165,0,31.146145,4,0
2026/04/02 05:00:00,,,,,,,2,1.8507781818181817,2,,4,50,102.27191,,121.90102200000001,28.8,24.8
2026/04/02 05:05:00,,,,,,,2,0,2,,4,50,71.76712,,0,35,31
2026/04/02 05:10:00,,,,,,,2,0,30.6,,32.6,6.3105590062111805,69.2996,,0,35,2.4
2026/04/02 05:15:00,,,,,,,2,0,33,,35,5.714285714285714,72.66139999999999,,0,35,0
2026/04/02 05:20:00,,,,,,,2.6,0.27483,32.4,0,35,7.428571428571428,73.85582857142857,0,1.3093242857142857,35,0
2026/04/02 05:25:00,,,,,,,3,0.6279344444444445,32,,35,8.571428571428571,59.49069000000001,,24.271519,35,0
2026/04/02 05:30:00,,,,,,,3,1.161222,32,,35,8.571428571428571,58.66508,,40.411629,35,0
2026/04/02 05:35:00,,,,,,,3,0.792973,32,,35,8.571428571428571,59.28698000000001,,13.991584,35,0
2026/04/02 05:40:00,,,,,,,4,0.7794599999999999,31,0,35,11.428571428571429,88.83939285714287,0,40.38547357142857,35,0
2026/04/02 05:45:00,,,,,,,4.8,2.3368015789473686,30.2,0,35,13.714285714285714,64.89348333333334,0,139.74573333333333,35,0
2026/04/02 05:50:00,,,,,,,5,1.211966842105263,30,,35,14.285714285714286,66.48503500000001,,61.154551000000005,35,0
2026/04/02 05:55:00,,,,,,,5,0.7571770000000001,30,0,35,14.285714285714286,50.17957647058823,0,47.90238470588235,35,0
2026/04/02 06:00:00,,,,,,,6,0.2532548,29,0,35,17.142857142857142,68.45167083333332,0,17.510349166666668,35,0
2026/04/02 06:05:00,,,,,,,7.8,0.8589167741935484,27.2,0,35,22.28571428571429,354.6252580645161,0,21.554629677419353,35,0
2026/04/02 06:10:00,,,,,,,11.2,1.18655,23.8,0,35,32,705.3467520833333,0,38.35999416666667,35,0
2026/04/02 06:15:00,,,,,,,13,0.957597192982456,22,0,35,37.142857142857146,859.3715465517242,0,37.64421948275862,35,0
2026/04/02 06:20:00,,,,,,,14,1.2770351562499997,21,0,35,40,692.1370430769231,0,53.65743446153846,35,0
2026/04/02 06:25:00,,,,,,,15,0.7587069565217391,20,0,35,42.857142857142854,465.7020797101449,0,50.17146275362318,35,0
2026/04/02 06:30:00,,,,,,,15.6,0.20267109589041096,19.4,0,35,44.57142857142857,231.9935338028169,0,12.347325211267604,35,0
2026/04/02 06:35:00,,,,,,,18.8,0.26154022988505743,16.2,0,35,53.71428571428571,139.9249988372093,0,16.120246627906976,35,0
2026/04/02 06:40:00,,,,,,,22.2,0.38313173076923085,12.8,0,35,63.42857142857142,110.0796427184466,0,58.7513725490196,35,0
2026/04/02 06:45:00,,,,,,,26,0.5622472131147541,9,0,35,74.28571428571429,61.92515245901639,0,27.48821483606557,41.2,6.2
2026/04/02 06:50:00,,,,,,,29.4,0.6798639285714286,5.6,0,35,84,52.09579714285714,0,34.15219928571429,47.8,12.8
2026/04/02 06:55:00,,,,,,,32,0.6962222368421053,9.2,0,41.2,77.68821828577926,59.65170463576159,0,35.56592284768212,50,8.8
2026/04/02 07:00:00,,,,,,,34.8,0.5704297604790418,13.4,0,48.2,72.24920634920635,122.91511506024096,0,22.995388373493977,50,1.8
2026/04/02 07:05:00,,,,,,,37,0.7907451724137929,13,0,50,74,185.8876959770115,0,30.988307241379307,58.6,8.6
2026/04/02 07:10:00,,,,,,,38.4,1.1698914689265536,11.6,0,50,76.8,280.15116166666667,0,59.60431583333333,63.8,13.8
2026/04/02 07:15:00,,,,,,,42.6,1.089798585858586,15.4,0,58,73.87526881720432,172.5729303482587,0,48.22868850746268,66.6,8.6
2026/04/02 07:20:00,,,,,,,43.8,0.8632191627906978,20,0,63.8,68.65079365079364,171.49130095693778,0,46.01683658653846,67,3.2
2026/04/02 07:25:00,,,,,,,44.4,0.7438717224880382,21.4,0,65.8,67.49038896426956,49.73411981132075,0,31.35908660377358,69.8,4
2026/04/02 07:30:00,,,,,,,48.4,0.8674327314814815,17.6,0,66,73.33333333333334,52.77270688073394,0,38.28842188073395,75,9
2026/04/02 07:35:00,,,,,,,51,1.0937109913793104,18.6,0,69.6,73.46987421614287,139.67162,0,44.678535999999994,75,5.4
2026/04/02 07:40:00,,,,,,,53,1.326909306122449,22,0,75,70.66666666666666,51.529440322580655,0,60.40156860082304,75,0
2026/04/02 07:45:00,,,,,,,54.6,1.0154063529411765,20.4,0,75,72.79999999999998,103.35225390625001,0,44.28089338645418,75,0
2026/04/02 07:50:00,,,,,,,54,1.2740651778656125,20,0,74,72.97297297297297,127.98103228346454,0,57.81453088353415,75,1
2026/04/02 07:55:00,,,,,,,54,1.279150666666667,19.4,0,73.4,73.5727508330248,52.30855275590552,0,64.48146827309236,75,1.6
2026/04/02 08:00:00,,,,,,,54.4,1.0936882213438737,19.6,0,74,73.51351351351352,56.07006679841898,0,44.991987782258064,75,1
2026/04/02 08:05:00,,,,,,,55.6,0.7124638339920948,19.4,0,75,74.13333333333334,81.58147874015748,0,27.665461044176705,75,0
2026/04/02 08:10:00,,,,,,,56.4,0.735908611111111,18.6,0,75,75.2,64.76141792828685,0,29.96447894308943,75,0
2026/04/02 08:15:00,,,,,,,57,1.1167776245210728,18,,75,76,73.32513916349811,,71.71715678294572,75,0
2026/04/02 08:20:00,,,,,,,57.4,1.192574524714829,17.6,0,75,76.53333333333333,69.62689578544061,0,73.4077056640625,75,0
2026/04/02 08:25:00,,,,,,,57.6,1.1976087452471482,17,0,74.6,77.21081081081081,65.46278712121213,0,59.66756478764479,75,0.4
2026/04/02 08:30:00,,,,,,,57.4,1.16768,16.6,0,74,77.56756756756758,69.06380546874999,0,57.719720756972116,75,1
2026/04/02 08:35:00,,,,,,,58,0.9519660474308301,16.4,,74.4,77.96036036036034,321.053922047244,,39.48691285140563,75,0.6
2026/04/02 08:40:00,,,,,,,59,0.7791364615384615,16,0,75,78.66666666666667,270.7489467181467,0,57.828770745098055,75,0
2026/04/02 08:45:00,,,,,,,59,0.9756763414634148,16,,75,78.66666666666667,350.2941101214575,,49.48958805668016,75,0
2026/04/02 08:50:00,,,,,,,59,1.1435513223140497,16,0,75,78.66666666666667,267.9123647540984,0,67.02216159836065,75,0
2026/04/02 08:55:00,,,,,,,59,1.0966209274193546,16,0,75,78.66666666666667,287.1066366255144,0,58.46139590909091,75,0
2026/04/02 09:00:00,,,,,,,58.8,0.7410021484374999,15.8,0,74.6,78.82162162162163,389.52651517509724,0,51.865002658730155,75,0.4
2026/04/02 09:05:00,,,,,,,59,0.7079244758064516,15,0,74,79.72972972972973,247.84797349397587,0,45.16483493927126,75,1
2026/04/02 09:10:00,,,,,,,58.2,0.7810406147540984,15.6,0,73.8,78.86338393187708,415.2415162601626,0,47.57117539094651,75,1.2
2026/04/02 09:15:00,,,,,,,58,0.9911210204081631,16,0,74,78.37837837837837,338.7931008230453,0,74.85211401639343,75,1
2026/04/02 09:20:00,,,,,,,57,0.6886271836734694,16.8,0,73.8,77.23805997778601,409.1255983539095,0,57.54948855967077,75,1.2
2026/04/02 09:25:00,,,,,,,57,0.6198332780082987,17.2,,74.2,76.82162162162163,375.2478897119342,,34.04043847736625,75,0.8
2026/04/02 09:30:00,,,,,,,56.6,0.7431716525423728,18,0,74.6,75.87027027027027,363.38609744680844,0,38.30046884615384,75,0.4
2026/04/02 09:35:00,,,,,,,56,0.7315302631578948,18,,74,75.67567567567568,326.21205913043474,,39.003629000000004,75,1
2026/04/02 09:40:00,,,,,,,56,0.8320319827586206,18.6,0,74.6,75.07027027027029,57.117927705627714,0,57.55774523809524,75,0.4
2026/04/02 09:45:00,,,,,,,56,0.537488669527897,19,,75,74.66666666666667,127.96784549356222,,38.27807729613734,75,0
2026/04/02 09:50:00,,,,,,,56,0.711444721030043,19,0,75,74.66666666666667,82.15988095238096,0,45.9112683982684,75,0
2026/04/02 09:55:00,,,,,,,56,0.8939774568965517,19,,75,74.66666666666667,87.1417771551724,,52.33676741379311,75,0
2026/04/02 10:00:00,,,,,,,54.4,0.9104724324324325,19,,73.4,74.1075075075075,129.28958654708518,,53.47973062780269,75,1.6
2026/04/02 10:05:00,,,,,,,52.6,0.9952207943925235,19,0,71.6,73.46031746031747,212.45404814814816,0,64.88388333333333,75,3.4
2026/04/02 10:10:00,,,,,,,51,0.6288379227053139,21.4,0,72.4,70.45067206894335,191.80516,0,57.320642990196085,75,2.6
2026/04/02 10:15:00,,,,,,,51,0.42174405128205134,22.8,0,73.8,69.11277304701962,234.2183201005025,0,28.184520251256284,75,1.2
2026/04/02 10:20:00,,,,,,,51,0.8302304145077721,23,,74,68.91891891891892,226.17080890052358,,46.085140261780104,75,1
2026/04/02 10:25:00,,,,,,,50.2,0.6179552972972973,23.4,,73.6,68.20807108478341,245.87942324324328,,34.740858702702695,75,1.4
2026/04/02 10:30:00,,,,,,,50,0.43487256983240224,24.2,0,74.2,67.38738738738739,447.8517483146068,0,22.805867078651687,75,0.8
2026/04/02 10:35:00,,,,,,,50,0.35872982658959535,25,0,75,66.66666666666667,447.8041791907515,0,21.743083236994217,75,0
2026/04/02 10:40:00,,,,,,,50,0.6207568072289157,25,,75,66.66666666666667,496.11651151515144,,31.747699393939392,75,0
2026/04/02 10:45:00,,,,,,,50.8,0.4447710625,24.2,0,75,67.73333333333333,567.253876100629,0,46.283448375,75,0
2026/04/02 10:50:00,,,,,,,51,0.18270401315789472,24,0,75,68,385.49824967320257,0,20.82893461038961,75,0
2026/04/02 10:55:00,,,,,,,50.4,0.30689244604316546,24,0,74.4,67.74054054054054,249.25121785714285,0,15.89163842857143,75,0.6
2026/04/02 11:00:00,,,,,,,50,0.42199832061068704,24,0,74,67.56756756756756,331.41361240875915,0,22.543980875912407,75,1
2026/04/02 11:05:00,,,,,,,50,0.2433241463414634,24.8,0,74.8,66.84684684684686,256.09168852459015,0,37.7360531147541,75,0.2
2026/04/02 11:10:00,,,,,,,49.6,0.2359864347826087,25,0,74.6,66.48648648648648,53.81322051282051,0,25.86130145299145,75,0.4
2026/04/02 11:15:00,,,,,,,49,0.15163957627118643,25,0,74,66.21621621621621,303.1444512820513,0,13.997858547008548,75,1
2026/04/02 11:20:00,,,,,,,49.4,0.2287023275862069,25.2,0,74.6,66.21981981981983,438.88651826086954,0,59.500664,75,0.4
2026/04/02 11:25:00,,,,,,,49.4,0.2620166,25,,74.4,66.3963963963964,115.50673960396043,,20.73919205882353,75,0.6
2026/04/02 11:30:00,,,,,,,48.6,0.23370316455696202,25,,73.6,66.03109959274343,64.01911012658228,,10.992926075949365,75,1.4
2026/04/02 11:35:00,,,,,,,48,0.6050430136986301,25.8,0,73.8,65.04257682339876,59.73167702702702,0,97.10227256756757,75,1.2
2026/04/02 11:40:00,,,,,,,48,0.7681709999999999,26.6,,74.6,64.34594594594594,63.39695492957746,,43.050889859154935,75,0.4
2026/04/02 11:45:00,,,,,,,47.8,0.772771343283582,27,0,74.8,63.90270270270271,73.60997285714285,0,37.394273,75,0.2
2026/04/02 11:50:00,,,,,,,47,0.3786593548387097,27,0,74,63.51351351351352,53.613141666666664,0,40.727000000000004,75,1
2026/04/02 11:55:00,,,,,,,46.4,0.21293225806451613,27.6,0,74,62.70270270270271,49.566339682539684,0,70.43500999999999,75,1
2026/04/02 12:00:00,,,,,,,45.8,0.5999961842105264,28,0,73.8,62.0584968530174,58.35109736842105,0,167.7769677027027,75,1.2
2026/04/02 12:05:00,,,,,,,44.4,0.7437552500000001,28.8,0,73.2,60.65531284709367,83.08312098765431,0,186.80347802631582,75,1.8
2026/04/02 12:10:00,,,,,,,44.4,0.8353821348314606,29,0,73.4,60.48870788596817,60.118317045454546,0,58.78138475609756,75,1.6
2026/04/02 12:15:00,,,,,,,43.8,0.9186111578947368,29.8,0,73.6,59.50758978156239,51.66057578947369,0,104.50235680851063,75,1.4
2026/04/02 12:20:00,,,,,,,43,0.6688617475728155,29.2,0,72.2,59.558599695586,57.42798773584906,0,59.178049056603776,75,2.8
2026/04/02 12:25:00,,,,,,,43,0.7958691,30.8,,73.8,58.27155374552634,54.2555205882353,,53.268622745098035,75,1.2
2026/04/02 12:30:00,,,,,,,42,1.0092947663551401,32,0,74,56.75675675675676,67.24305047619048,0,196.15927039215686,75,1
2026/04/02 12:35:00,,,,,,,41.2,0.7278007627118644,32,0,73.2,56.27956723847135,51.25657931034483,0,67.01825531531532,75,1.8
2026/04/02 12:40:00,,,,,,,40.2,0.5606568992248062,31.8,0,72,55.833333333333336,57.06720317460317,0,65.74829818181819,75,3
2026/04/02 12:45:00,,,,,,,40,0.33374544117647054,32.8,,72.8,54.946727549467276,317.36971777777774,,26.513020384615384,75,2.2
2026/04/02 12:50:00,,,,,,,39,0.31254373134328356,34,,73,53.42465753424658,331.7760298507462,,19.41726023255814,75,2
2026/04/02 12:55:00,,,,,,,39,0.7782474626865671,35.4,0,74.4,52.421621621621625,340.2481706766917,0,40.953618750000004,75,0.6
2026/04/02 13:00:00,,,,,,,40,0.5900947482014389,35,0,75,53.333333333333336,120.44764214285712,0,95.79814125925927,75,0
2026/04/02 13:05:00,,,,,,,40.4,0.6523045517241379,34,0,74.4,54.2990990990991,236.84706164383564,0,77.08315964788731,75,0.6
2026/04/02 13:10:00,,,,,,,40.4,0.8328298591549296,33.6,0,74,54.5945945945946,60.072008904109595,0,53.450808652482266,75,1
2026/04/02 13:15:00,,,,,,,41,1.1600446896551724,34,0,75,54.666666666666664,53.77773424657534,0,93.69458387323944,75,0
2026/04/02 13:20:00,,,,,,,41,1.1583684459459458,33,0,74,55.3954954954955,51.59576620689654,0,94.39799314285716,75,1
2026/04/02 13:25:00,,,,,,,40.4,0.9744400628930817,31,0,71.4,56.5923317683881,54.202803125,0,77.53749974193549,75,3.6
2026/04/02 13:30:00,,,,,,,41.2,0.9887345833333333,31,0,72.2,57.0662100456621,155.04146936416186,0,52.70731042168675,75,2.8
2026/04/02 13:35:00,,,,,,,39.8,0.8430907692307693,31.8,0,71.6,55.575935062429366,68.38423352941176,0,75.17449053892216,75,3.4
2026/04/02 13:40:00,,,,,,,39,0.8788070175438596,32,0,71,54.930359937402194,58.94175804597702,0,45.12083893491124,75,4
2026/04/02 13:45:00,,,,,,,40,0.7831407407407407,33.8,0,73.8,54.21415936484429,67.75164866310159,0,57.03197453038675,75,1.2
2026/04/02 13:50:00,,,,,,,38.8,0.7418294594594594,35,,73.8,52.57312106627175,50.09378387096775,,34.856454972375694,75,1.2
2026/04/02 13:55:00,,,,,,,38,0.6181542857142858,35,,73,52.054794520547944,51.74949828571429,,24.75865676470588,75,2
2026/04/02 14:00:00,,,,,,,38.8,0.769992,35.4,0,74.2,52.29189189189189,59.73724827586208,0,26.941004497041423,75,0.8
2026/04/02 14:05:00,,,,,,,39,0.9605413294797689,36,,75,52,52.816478857142855,,31.56292847058824,75,0
2026/04/02 14:10:00,,,,,,,39,0.7382728994082839,36,,75,52,56.15431785714286,,33.19746158536586,75,0
2026/04/02 14:15:00,,,,,,,39,0.7983686163522014,35.6,0,74.6,52.28108108108108,54.01237962962963,0,40.41520573248407,75,0.4
2026/04/02 14:20:00,,,,,,,38.8,0.8888350331125828,34.6,0,73.4,52.861902998889306,55.840116883116885,0,48.66514845637584,75,1.6
2026/04/02 14:25:00,,,,,,,39,0.9725278709677418,34.8,,73.8,52.84709366901147,56.59894451612903,,52.3552796,75,1.2
2026/04/02 14:30:00,,,,,,,38,0.8420918709677421,35.8,,73.8,51.49203998519067,53.10040903225806,,39.30923806666667,75,1.2
2026/04/02 14:35:00,,,,,,,38.4,0.5936696503496502,35.8,0,74.2,51.75135135135135,47.03951041666667,0,29.755169784172658,75,0.8
2026/04/02 14:40:00,,,,,,,39,0.40660666666666667,36,0,75,52,51.29859589041095,0,43.50183616438357,75,0
2026/04/02 14:45:00,,,,,,,39.2,0.6072197986577181,35.8,0,75,52.266666666666666,49.00104093959732,0,63.74655181208054,75,0
2026/04/02 14:50:00,,,,,,,39.8,0.7464460897435897,35,0,74.8,53.207207207207205,51.16167142857143,0,96.73059346405229,75,0.2
2026/04/02 14:55:00,,,,,,,39,0.6877558024691358,35,0,74,52.702702702702695,53.44432049689442,0,49.4075013125,75,1
2026/04/02 15:00:00,,,,,,,38,0.6480809395973154,35.2,0,73.2,51.914105886708626,53.98911258278145,0,44.38768190789474,75,1.8
2026/04/02 15:05:00,,,,,,,38,0.6272146753246755,36,0,74,51.351351351351354,53.74502532467532,0,49.49274581699346,75,1
2026/04/02 15:10:00,,,,,,,38,0.23734408163265308,34.6,,72.6,52.3793427230047,51.61062191780822,,10.758538287671234,71,0
2026/04/02 15:15:00,,,,,,,36.2,0.3988195798319328,33,,69.2,52.29080364540182,50.0879214876033,,15.353372561983473,71,1.8
2026/04/02 15:20:00,,,,,,,35,1.177296851851852,33,0,68,51.47058823529412,50.44347431192661,0,50.917055412844036,71,3
2026/04/02 15:25:00,,,,,,,35,1.1307244660194176,35.2,,70.2,49.87158243579122,50.38208155339806,,47.341241747572816,71,0.8
2026/04/02 15:30:00,,,,,,,34.8,1.1600155434782609,35.4,,70.2,49.585873449653135,55.51218602150537,,57.55664989247312,69.8,0.2
2026/04/02 15:35:00,,,,,,,34,0.8678002531645569,33,,67,50.74626865671642,53.06774050632912,,40.73221151898734,68,1
2026/04/02 15:40:00,,,,,,,34,0.5250766666666666,31.8,,65.8,51.69776119402985,49.75193333333333,,31.399862,64.8,0.2
2026/04/02 15:45:00,,,,,,,34,0.936815138888889,30,0,64,53.125,51.710925,0,76.7094486111111,64,0
2026/04/02 15:50:00,,,,,,,34,1.0600661842105263,30,0,64,53.125,50.77270526315789,0,117.00860560000001,64,0
2026/04/02 15:55:00,,,,,,,32.2,1.0823632894736843,30,0,62.2,51.76651305683564,49.08427866666666,0,101.60094600000002,64,1.8
2026/04/02 16:00:00,,,,,,,32,0.8817089230769231,30.4,,62.4,51.29032258064516,48.59492307692308,,67.87535415384615,64,1.6
2026/04/02 16:05:00,,,,,,,32,0.9128935384615383,32,,64,50,49.85322461538462,,54.465543076923076,64,0
2026/04/02 16:10:00,,,,,,,31.8,0.6737513846153846,30.2,,62,51.31693989071039,58.79008615384616,,53.69009292307692,61.6,0.2
2026/04/02 16:15:00,,,,,,,31,0.8636537681159421,29,0,60,51.666666666666664,52.15325217391305,0,57.18649014492753,61,1
2026/04/02 16:20:00,,,,,,,30,0.5813492957746479,27.8,0,57.8,51.91793041926851,58.79258,0,69.17571528571429,57,0
2026/04/02 16:25:00,,,,,,,29,0.4825072307692308,26.2,,55.2,52.55291005291006,51.5671696969697,,48.96269757575757,55.8,0.6
2026/04/02 16:30:00,,,,,,,29.2,0.9485303333333335,24.4,0,53.6,54.47938504542278,56.67445483870968,0,64.28851903225805,54,0.4
2026/04/02 16:35:00,,,,,,,28.4,0.9354871666666666,24,,52.4,54.19448476052249,57.39029666666667,,67.56115483333333,54,1.6
2026/04/02 16:40:00,,,,,,,28,0.5988068333333333,24.4,,52.4,53.43976777939042,57.354596666666666,,22.98055833333333,54,1.6
2026/04/02 16:45:00,,,,,,,28,0.8651835185185184,25.8,0,53.8,52.04751921733053,69.63713454545454,0,35.030014,54,0.2
2026/04/02 16:50:00,,,,,,,29,1.0692957142857142,25,0,54,53.70370370370371,54.43853469387756,0,40.740116122448974,54,0
2026/04/02 16:55:00,,,,,,,29,0.9365168,25,,54,53.70370370370371,61.245739999999984,,39.6862334,54,0
2026/04/02 17:00:00,,,,,,,27,1.046330681818182,25,,52,51.89501377070744,54.92445652173913,,41.44461282608695,54,2
2026/04/02 17:05:00,,,,,,,26,1.9008535000000002,25,,51,50.98039215686274,55.954094999999995,,116.12599225,54,3
2026/04/02 17:10:00,,,,,,,23.4,0.9851958333333334,27.6,,51,45.80758863777732,55.75753333333333,,45.76372444444445,54,3
2026/04/02 17:15:00,,,,,,,19.2,0.8764440000000001,26.4,,45.6,42.16041092339954,71.75507428571429,,32.98850257142857,49.2,3.8
2026/04/02 17:20:00,,,,,,,18,0.8557411764705882,25.4,,43.4,41.48897614013893,64.66527352941176,,42.54184794117647,46,2.6
2026/04/02 17:25:00,,,,,,,17.8,0.20637192307692306,25.8,,43.6,40.87201663659776,76.10136,,14.815213600000002,42.8,0.6
2026/04/02 17:30:00,,,,,,,16.2,0.121251,24,,40.2,40.27767354596623,45.63883,,4.522881,42,1.8
2026/04/02 17:35:00,,,,,,,15,0.2193095,23.2,,38.2,39.27125506072874,49.51952,,10.517430999999998,38,0
2026/04/02 17:40:00,,,,,,,15,0.7149414999999999,22.8,,37.8,39.68705547652916,47.35386999999999,,28.594622500000003,37.6,0
2026/04/02 17:45:00,,,,,,,14.6,1.2142952631578947,21.4,0,36,40.55555555555555,50.582228571428566,0,36.671792380952375,37,1
