TimeStamp,InUseCapacity,ActualCapacity,CapacityUtilization,FramesPerSecond,PendingCapacity,DesiredCapacity,AvailableCapacity,Bandwidth,InSessionLatency
2026/03/22 05:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/22 06:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/22 07:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/22 08:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/22 09:00:00,1.0,4.0,25.0,2.6e-05,0.0,4.0,3.0,0.002698,45.1066
2026/03/22 10:00:00,1.0,4.0,25.0,,0.0,4.0,3.0,,
2026/03/22 11:00:00,1.0,4.0,25.0,,0.0,4.0,3.0,,
2026/03/22 12:00:00,0.0,3.6,0.0,,0.4,4.0,3.6,,
2026/03/22 13:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/22 14:00:00,0.4,4.0,10.0,,0.0,4.0,3.6,46.71061,141.868
2026/03/22 15:00:00,1.0,4.0,25.0,6e-05,0.0,4.0,3.0,0.0890839999999999,126.38952
2026/03/22 16:00:00,1.0,4.0,25.0,,0.0,4.0,3.0,,
2026/03/22 17:00:00,1.0,4.0,25.0,0.0,0.0,4.0,3.0,0.0,73.12912
2026/03/22 18:00:00,1.0,4.0,25.0,,0.0,4.0,3.0,,
2026/03/22 19:00:00,1.0,4.0,25.0,,0.0,4.0,3.0,,
2026/03/22 20:00:00,1.0,4.0,25.0,,0.0,4.0,3.0,,
2026/03/22 21:00:00,1.0,4.0,25.0,,0.0,4.0,3.0,,
2026/03/22 22:00:00,0.0,3.0,0.0,,1.0,4.0,3.0,,
2026/03/22 23:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/23 00:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/23 01:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/23 02:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/23 03:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/23 04:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/23 05:00:00,0.0,4.0,0.0,,31.0,35.0,4.0,,
2026/03/23 06:00:00,0.0,35.0,0.0,,0.0,35.0,35.0,,
2026/03/23 07:00:00,6.6,35.0,18.85714285714285,0.9089807692307692,0.0,35.0,28.4,28.264196923076927,94.06702307692308
2026/03/23 08:00:00,32.2,39.8,80.87300803603756,0.6864046621621622,7.2,47.0,7.6,38.13737101351352,57.00136891891892
2026/03/23 09:00:00,52.0,75.0,69.33333333333333,1.0245482857142858,0.0,75.0,23.0,52.83564183333333,238.63861387755105
2026/03/23 10:00:00,55.8,75.0,74.4,0.857992520661157,0.0,75.0,19.2,47.68794685714286,62.11283795918367
2026/03/23 11:00:00,55.4,74.4,74.46126126126127,0.933527972972973,0.6,75.0,19.0,48.85664715555557,415.5768862222222
2026/03/23 12:00:00,49.6,71.8,69.08204171758098,0.3992823684210526,3.2,75.0,22.2,17.28948120689655,785.6990904347826
2026/03/23 13:00:00,46.0,72.2,63.71385083713851,0.3694853521126761,2.8,75.0,26.2,52.82877642857144,40.49352571428571
2026/03/23 14:00:00,42.8,73.8,57.99333580155498,0.9135081379310346,1.2,75.0,31.0,58.67206937931035,340.6235151724138
2026/03/23 15:00:00,42.4,71.2,59.55007824726134,0.611503988764045,3.8,75.0,28.8,43.62943834285714,55.14176077348066
2026/03/23 16:00:00,39.0,73.0,53.41430745814307,0.6618843448275862,2.0,75.0,34.0,53.05341409395974,50.00044496644296
2026/03/23 17:00:00,34.0,72.0,47.21543364703697,0.3284312195121951,3.0,75.0,38.0,12.058548313253011,46.1993421686747
2026/03/23 18:00:00,22.6,53.6,42.176801629742805,1.2620416666666667,3.6,56.8,31.0,44.705097692307696,53.64247307692308
2026/03/23 19:00:00,11.0,28.6,38.47290640394088,0.7647720000000001,2.4,31.0,17.6,36.617702,62.96847
2026/03/23 20:00:00,5.8,17.4,33.30882352941177,0.0,0.2,17.4,11.6,0.0,41.004360000000005
2026/03/23 21:00:00,4.0,8.0,50.0,,0.0,8.0,4.0,,
2026/03/23 22:00:00,1.0,4.0,25.0,,0.0,4.0,3.0,,
2026/03/23 23:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/24 00:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/24 01:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/24 02:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/24 03:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/24 04:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/24 05:00:00,0.0,4.0,0.0,,31.0,35.0,4.0,,
2026/03/24 06:00:00,0.0,35.0,0.0,,0.0,35.0,35.0,,
2026/03/24 07:00:00,5.6,34.6,16.168067226890756,1.3771956,0.4,35.0,29.0,40.82930307692308,48.985434615384605
2026/03/24 08:00:00,36.4,44.2,82.35353535353535,0.4624512426035502,2.8,47.0,7.8,43.15497360465116,62.66916994219653
2026/03/24 09:00:00,52.0,73.2,71.04035542391706,1.0256447668393782,1.8,75.0,21.2,64.37463119170985,54.946459793814434
2026/03/24 10:00:00,58.0,74.2,78.16936936936936,0.7885952914798207,0.8,75.0,16.2,75.3563729017857,251.13941244444447
2026/03/24 11:00:00,52.4,73.4,71.38621498210539,0.8724748979591836,1.6,75.0,21.0,61.7092538095238,292.1800666666667
2026/03/24 12:00:00,45.0,75.0,60.0,0.2161712499999999,0.0,75.0,30.0,16.026091304347826,744.9426105263158
2026/03/24 13:00:00,42.0,75.0,56.0,0.2997825882352941,0.0,75.0,33.0,184.71658865853647,58.30439638554217
2026/03/24 14:00:00,34.8,73.0,47.66732485910568,1.0345393023255811,2.0,75.0,38.2,72.38798055555556,303.6915587301588
2026/03/24 15:00:00,36.75,73.0,50.34246575342466,0.8801755714285715,2.0,75.0,36.25,48.58788333333333,114.63605652173912
2026/03/24 16:00:00,41.0,72.0,56.94444444444444,0.9297122857142855,0.0,72.0,31.0,61.98412617021277,63.31396808510637
2026/03/24 17:00:00,33.0,71.0,46.478873239436616,0.6641128205128205,1.0,72.0,38.0,28.69774794871795,52.84877051282052
2026/03/24 18:00:00,26.0,56.0,46.42857142857143,0.6013514705882352,1.0,57.0,30.0,45.77690971428572,55.55896
2026/03/24 19:00:00,14.6,35.6,41.0,0.015839,1.0,36.4,21.0,0.0,69.23394
2026/03/24 20:00:00,6.0,19.2,31.26315789473684,,0.0,19.0,13.2,,
2026/03/24 21:00:00,2.0,8.0,25.0,,0.0,8.0,6.0,,
2026/03/24 22:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/24 23:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/25 00:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/25 01:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/25 02:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/25 03:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/25 04:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/25 05:00:00,0.0,4.0,0.0,,31.0,35.0,4.0,,
2026/03/25 06:00:00,0.0,35.0,0.0,,0.0,35.0,35.0,,
2026/03/25 07:00:00,4.2,35.0,12.0,1.20740875,0.0,35.0,30.8,53.14331,54.499386666666666
2026/03/25 08:00:00,31.4,38.4,81.78947368421053,0.6837687417218544,11.8,50.2,7.0,36.97133394736842,63.6989427631579
2026/03/25 09:00:00,43.4,70.0,62.036819428123785,0.8323712972972972,5.0,75.0,26.6,66.78898891891892,81.17681129032258
2026/03/25 10:00:00,50.6,75.0,67.46666666666667,0.7121915789473684,0.0,75.0,24.4,41.66770692307693,237.92105432692307
2026/03/25 11:00:00,51.4,72.4,70.99315068493149,0.4650581909547739,2.6,75.0,21.0,42.273929340101525,249.3143538071066
2026/03/25 12:00:00,47.0,74.0,63.510847834135504,0.0309269629629629,1.0,75.0,27.0,10.208461742424245,291.3622436090226
2026/03/25 13:00:00,42.2,71.8,58.7754303599374,0.7585414130434782,3.2,75.0,29.6,102.37983956521742,194.3204978260869
2026/03/25 14:00:00,43.5,75.0,58.0,0.5215878846153845,0.0,75.0,31.5,20.23095594936709,258.103805
2026/03/25 15:00:00,41.0,72.0,56.94444444444444,0.8969153947368421,3.0,75.0,31.0,43.88935235294118,62.88256732026143
2026/03/25 16:00:00,38.6,72.2,53.45974857744104,0.5069813740458015,2.8,75.0,33.6,28.81637854961832,53.30798320610687
2026/03/25 17:00:00,29.0,63.0,46.03174603174603,0.3263195454545454,0.0,63.0,34.0,14.537696818181818,50.43916666666667
2026/03/25 18:00:00,21.6,51.0,42.369909502262445,0.2213245454545454,1.6,52.4,29.4,14.145194411764706,61.3671
2026/03/25 19:00:00,15.0,37.4,40.12565196775723,0.0,1.6,38.8,22.4,0.0003463999999999,62.175696
2026/03/25 20:00:00,8.0,23.8,33.69591567852437,,0.6,23.6,15.8,,
2026/03/25 21:00:00,5.0,13.0,38.46153846153847,,0.0,12.8,8.0,,
2026/03/25 22:00:00,0.0,3.4,0.0,,0.6,4.0,3.4,,
2026/03/25 23:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/26 00:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/26 01:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/26 02:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/26 03:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/26 04:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/26 05:00:00,0.0,4.0,0.0,,31.0,35.0,4.0,,
2026/03/26 06:00:00,0.0,35.0,0.0,,0.0,35.0,35.0,,
2026/03/26 07:00:00,6.0,35.0,17.142857142857146,1.7467461538461535,0.0,35.0,29.0,65.87602999999999,54.013848
2026/03/26 08:00:00,27.6,37.0,74.5945945945946,0.8205840869565217,7.2,44.2,9.4,51.762481709401705,95.39805470085469
2026/03/26 09:00:00,45.5,70.0,65.0,0.8856580102040815,2.0,72.0,24.5,102.04754973958336,218.2871973958333
2026/03/26 10:00:00,48.6,74.0,65.67567567567566,0.6897894791666667,1.0,75.0,25.4,37.90132588541667,150.42417395833334
2026/03/26 11:00:00,51.833333333333336,73.83333333333333,70.19877411658234,0.8006003296703297,1.1666666666666667,75.0,22.0,99.15500287292818,67.30092912087913
2026/03/26 12:00:00,49.0,74.6,65.68648648648647,0.432479453125,0.4,75.0,25.6,17.934413828125,116.98644921875
2026/03/26 13:00:00,43.4,74.0,58.648648648648646,0.7489045348837209,1.0,75.0,30.6,47.00827647058823,48.72595764705883
2026/03/26 14:00:00,42.2,75.0,56.266666666666666,0.6805470512820514,0.0,75.0,32.8,40.45360840764331,60.91314458598726
2026/03/26 15:00:00,40.0,73.6,54.35024065161051,1.2246136842105262,1.4,75.0,33.6,92.19849544871796,56.162685256410256
2026/03/26 16:00:00,37.6,73.6,51.08478341355054,1.0043453284671533,1.4,75.0,36.0,48.31613100719425,60.66481438848921
2026/03/26 17:00:00,31.8,73.0,43.56164383561644,0.8040799999999999,2.0,75.0,41.2,30.21730773333333,64.50402533333335
2026/03/26 18:00:00,23.4,57.4,40.76225045372051,1.8338961290322584,1.6,59.0,34.0,65.023625625,104.98355625
2026/03/26 19:00:00,15.0,37.0,40.54054054054054,0.083428,1.0,38.0,22.0,1.558445,51.3312
2026/03/26 20:00:00,9.0,24.8,36.3,0.2377008333333333,0.0,24.8,15.8,6.420128333333332,39.14738333333333
2026/03/26 21:00:00,4.0,11.2,35.757575757575765,,0.0,11.0,7.2,,
2026/03/26 22:00:00,3.2,7.2,44.285714285714285,,0.8,8.0,4.0,,
2026/03/26 23:00:00,1.0,4.0,25.0,,0.0,4.0,3.0,,
2026/03/27 00:00:00,0.0,3.0,0.0,,1.0,4.0,3.0,,
2026/03/27 01:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/27 02:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/27 03:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/27 04:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/27 05:00:00,0.0,4.0,0.0,,24.8,28.8,4.0,,
2026/03/27 06:00:00,0.0,35.0,0.0,,0.0,35.0,35.0,,
2026/03/27 07:00:00,3.8,35.0,10.857142857142858,1.8147671428571428,0.0,35.0,31.2,44.03599125000001,53.4695375
2026/03/27 08:00:00,26.2,33.4,78.42424242424242,0.8325176576576576,7.6,41.0,7.2,81.97444434782608,68.49139051724138
2026/03/27 09:00:00,44.6,69.0,64.63768115942028,1.014400590909091,6.0,75.0,24.4,53.510650090090095,342.81443243243245
2026/03/27 10:00:00,48.8,75.0,65.06666666666665,0.7625628431372549,0.0,75.0,26.2,37.90614786407766,253.77720097087376
2026/03/27 11:00:00,50.8,74.8,67.91351351351351,0.4826135211267605,0.2,75.0,24.0,47.4642216509434,219.7985882075472
2026/03/27 12:00:00,39.0,74.6,52.28108108108108,0.170450752688172,0.4,75.0,35.6,9.393553076923077,53.874623076923086
2026/03/27 13:00:00,39.8,74.6,53.35135135135136,0.914018813559322,0.4,75.0,34.8,36.58485,185.23011
2026/03/27 14:00:00,39.4,74.2,53.0990990990991,0.695726038961039,0.8,75.0,34.8,40.578564503311256,65.85823269230771
2026/03/27 15:00:00,35.0,75.0,46.66666666666666,0.4372161184210526,0.0,75.0,40.0,22.4197532,321.8983406666667
2026/03/27 16:00:00,31.2,69.2,45.08488612836439,0.956036776859504,1.8,71.0,38.0,58.18317672413793,68.20611074380164
2026/03/27 17:00:00,29.6,67.6,43.78402107111501,0.8821881609195402,0.4,68.0,38.0,40.09523409090909,54.721929545454536
2026/03/27 18:00:00,21.0,52.4,40.085470085470085,0.4288304347826087,0.0,52.0,31.4,20.8982736,50.06404
2026/03/27 19:00:00,15.0,38.6,38.8663967611336,2.082482,0.4,38.8,23.6,94.0817,45.92372
2026/03/27 20:00:00,6.0,21.4,28.051948051948056,,0.6,22.0,15.4,,
2026/03/27 21:00:00,4.0,12.0,33.333333333333336,,0.0,12.0,8.0,,
2026/03/27 22:00:00,1.0,4.0,25.0,1.199594,0.0,4.0,3.0,50.231794,151.39216000000002
2026/03/27 23:00:00,1.0,4.0,25.0,2e-06,0.0,4.0,3.0,0.000204,132.45355999999998
2026/03/28 00:00:00,1.0,4.0,25.0,,0.0,4.0,3.0,,
2026/03/28 01:00:00,1.0,4.0,25.0,,0.0,4.0,3.0,,
2026/03/28 02:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/28 03:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/28 04:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/28 05:00:00,0.0,4.0,0.0,,6.0,10.0,4.0,,
2026/03/28 06:00:00,0.0,10.0,0.0,,0.0,10.0,10.0,,
2026/03/28 07:00:00,0.0,10.0,0.0,,0.0,10.0,10.0,,
2026/03/28 08:00:00,5.2,10.0,52.0,0.2671512,0.0,10.0,4.8,12.2034768,64.326484
2026/03/28 09:00:00,11.0,19.0,57.89473684210526,0.4873682222222222,0.0,19.0,8.0,25.04946488888889,63.37427999999999
2026/03/28 10:00:00,12.0,21.0,57.142857142857146,0.4015854285714286,0.0,21.0,9.0,18.963636285714284,62.14349142857142
2026/03/28 11:00:00,11.2,20.2,55.42857142857142,0.3339832,0.8,21.0,9.0,14.3553704,71.57015200000001
2026/03/28 12:00:00,8.0,20.4,39.23809523809524,0.5611433333333333,0.6,21.0,12.4,31.81186633333333,91.65152666666668
2026/03/28 13:00:00,7.0,17.0,41.1764705882353,0.8117236363636363,0.0,16.8,10.0,204.1954923809524,62.844519047619045
2026/03/28 14:00:00,8.0,15.0,53.333333333333336,0.0024965,0.0,15.0,7.0,3.655745500000001,60.43648
2026/03/28 15:00:00,9.0,15.0,60.0,0.1155984999999999,0.0,15.0,6.0,137.4521905,56.231705
2026/03/28 16:00:00,7.0,15.0,46.66666666666666,0.6634145000000001,0.0,15.0,8.0,27.8044425,62.45401
2026/03/28 17:00:00,5.0,10.4,48.18181818181818,0.1025266666666666,0.0,10.2,5.4,6.981326666666667,63.488573333333335
2026/03/28 18:00:00,5.0,10.0,50.0,0.1236465,0.0,10.0,5.0,4.627181500000001,53.195440000000005
2026/03/28 19:00:00,4.0,8.2,48.88888888888889,0.0,0.0,8.0,4.2,0.0,51.20812000000001
2026/03/28 20:00:00,3.0,7.4,40.71428571428572,,0.0,7.4,4.4,,
2026/03/28 21:00:00,1.0,5.0,20.0,,1.0,6.0,4.0,,
2026/03/28 22:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/28 23:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/29 00:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/29 01:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/29 02:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/29 03:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/29 04:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/29 05:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/29 06:00:00,1.0,4.0,25.0,3.5707080000000007,0.0,4.0,3.0,171.70327200000003,88.8026
2026/03/29 07:00:00,1.0,4.0,25.0,5.8e-05,0.0,4.0,3.0,0.0040739999999999,78.77632
2026/03/29 08:00:00,1.0,4.0,25.0,,0.0,4.0,3.0,,
2026/03/29 09:00:00,1.0,4.0,25.0,,0.0,4.0,3.0,,
2026/03/29 10:00:00,0.0,3.4,0.0,,0.6,4.0,3.4,,
2026/03/29 11:00:00,1.0,4.0,25.0,,0.0,4.0,3.0,,
2026/03/29 12:00:00,1.0,4.0,25.0,,0.0,4.0,3.0,,
2026/03/29 13:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/29 14:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/29 15:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/29 16:00:00,1.0,4.0,25.0,0.078462,0.0,4.0,3.0,27.41705,109.520875
2026/03/29 17:00:00,1.0,4.0,25.0,2.25722,0.0,4.0,3.0,172.117108,88.91779999999999
2026/03/29 18:00:00,1.0,4.0,25.0,,0.0,4.0,3.0,,
2026/03/29 19:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/29 20:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/29 21:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/29 22:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/29 23:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/30 00:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/30 01:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/30 02:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/30 03:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/30 04:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/30 05:00:00,0.0,4.0,0.0,,24.8,28.8,4.0,,
2026/03/30 06:00:00,7.0,35.0,20.0,0.3549229411764707,0.0,35.0,28.0,5.751290645161292,70.98066774193549
2026/03/30 07:00:00,31.6,42.4,74.51827242524918,0.9962967647058822,3.6,46.0,10.8,38.542182408759125,451.4499992700729
2026/03/30 08:00:00,47.0,75.0,62.66666666666666,0.8481249295774649,0.0,75.0,28.0,42.62847348837209,84.74072186046511
2026/03/30 09:00:00,50.0,75.0,66.66666666666667,1.0065487567567568,0.0,75.0,25.0,61.31723451612904,55.96629354838709
2026/03/30 10:00:00,48.0,74.0,64.86486486486487,0.7882943076923078,1.0,75.0,26.0,50.57589427835052,180.3842051546392
2026/03/30 11:00:00,40.0,75.0,53.333333333333336,0.3858520183486238,0.0,75.0,35.0,14.290954444444443,48.454707407407405
2026/03/30 12:00:00,39.0,75.0,52.0,0.9237720588235296,0.0,75.0,36.0,109.874195625,92.0246421875
2026/03/30 13:00:00,36.4,70.0,52.0003499256408,0.6184482835820896,2.0,72.0,33.6,41.900129774436095,45.708333082706766
2026/03/30 14:00:00,37.0,68.0,54.41176470588236,0.3401775324675324,0.0,68.0,31.0,18.70030762820513,44.25237051282051
2026/03/30 15:00:00,39.4,67.4,58.45478489903424,0.5257066438356164,0.6,68.0,28.0,32.8114081632653,47.63204452054796
2026/03/30 16:00:00,34.8,66.6,52.24785165083672,1.115607105263158,1.4,68.0,31.8,76.36638730434782,50.6900252173913
2026/03/30 17:00:00,24.6,54.2,45.38416271286182,1.3815809615384618,1.8,56.0,29.6,75.62255703703704,53.76195283018868
2026/03/30 18:00:00,17.0,36.0,47.22222222222222,3.33333333333e-05,0.0,36.0,19.0,0.0,51.221291666666666
2026/03/30 19:00:00,11.0,26.0,42.30769230769231,,1.0,27.0,15.0,,
2026/03/30 20:00:00,5.8,14.8,39.142857142857146,4.59335,0.2,15.0,9.0,76.91725,43.16924
2026/03/30 21:00:00,2.0,7.4,27.142857142857142,0.1175619999999999,0.0,7.2,5.4,106.520482,124.19368
2026/03/30 22:00:00,2.0,4.0,50.0,4.605866000000001,0.0,4.0,2.0,2.4e-05,30.13764
2026/03/30 23:00:00,2.0,4.0,50.0,4.585308,0.0,4.0,2.0,71.75058,29.310360000000003
2026/03/31 00:00:00,1.0,4.0,25.0,,0.0,4.0,3.0,,
2026/03/31 01:00:00,1.0,4.0,25.0,,0.0,4.0,3.0,,
2026/03/31 02:00:00,1.0,4.0,25.0,,0.0,4.0,3.0,,
2026/03/31 03:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/31 04:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/31 05:00:00,0.0,4.0,0.0,,24.8,28.8,4.0,,
2026/03/31 06:00:00,4.6,34.0,13.529411764705884,1.1318818181818182,1.0,35.0,29.4,34.61899,47.15108947368421
2026/03/31 07:00:00,31.8,41.6,76.45760743321719,0.6547291034482758,2.2,43.8,9.8,50.03301117647059,86.31908692810457
2026/03/31 08:00:00,52.0,75.0,69.33333333333333,0.9841570588235292,0.0,75.0,23.0,53.33161441176472,61.69385714285714
2026/03/31 09:00:00,55.8,74.8,74.5981981981982,0.9169738626609444,0.2,75.0,19.0,60.581295648535566,79.64608870292888
2026/03/31 10:00:00,58.8,74.8,78.60900900900901,0.7844953112033195,0.2,75.0,16.0,42.19154471311476,63.21281229508197
2026/03/31 11:00:00,50.4,74.0,68.1081081081081,0.4142354237288135,1.0,75.0,23.6,50.96917923076924,50.57603333333333
2026/03/31 12:00:00,47.0,74.8,62.83603603603604,0.5696065137614679,0.2,75.0,27.8,26.30956229357798,106.59585688073396
2026/03/31 13:00:00,43.6,72.6,60.05327245053272,0.5827237951807229,2.4,75.0,29.0,32.56245182352941,49.00137705882353
2026/03/31 14:00:00,39.0,73.0,53.42465753424658,1.0542060784313725,2.0,75.0,34.0,59.2560303896104,50.72300519480519
2026/03/31 15:00:00,40.0,73.6,54.35024065161051,0.8837194339622642,1.4,75.0,33.6,28.640756202531648,56.187424050632906
2026/03/31 16:00:00,33.6,71.6,46.92879499217527,0.5215581395348837,3.4,75.0,38.0,18.243726516853933,54.81994831460675
2026/03/31 17:00:00,25.4,52.4,48.468795355587815,1.0536844444444444,0.6,53.0,27.0,38.65936841269841,66.15209206349206
2026/03/31 18:00:00,18.0,36.4,49.45945945945946,0.0164939999999999,0.2,36.4,18.4,0.8876933333333332,65.54868
2026/03/31 19:00:00,13.8,29.4,46.9408866995074,2.089164,0.2,29.4,15.6,140.219258,99.82676
2026/03/31 20:00:00,4.0,14.0,28.571428571428573,,0.8,14.6,10.0,,
2026/03/31 21:00:00,1.0,4.0,25.0,,1.0,5.0,3.0,,
2026/03/31 22:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/03/31 23:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/04/01 00:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/04/01 01:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/04/01 02:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/04/01 03:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/04/01 04:00:00,0.0,4.0,0.0,,0.0,4.0,4.0,,
2026/04/01 05:00:00,0.0,4.0,0.0,,24.8,28.8,4.0,,
2026/04/01 06:00:00,5.6,35.0,16.0,1.7579324,0.0,35.0,29.4,37.63070269230769,448.1721076923077
2026/04/01 07:00:00,30.4,40.8,74.51219512195122,0.9571557333333331,4.2,45.0,10.4,65.87058450331125,59.89081721854304
2026/04/01 08:00:00,48.0,74.0,64.86486486486487,1.0174990476190475,1.0,75.0,26.0,55.07689615384615,54.77008365384615
2026/04/01 09:00:00,56.0,75.0,74.66666666666667,0.8968676771653545,0.0,75.0,19.0,89.31703775193799,62.41245214007782
